City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
364,Port Lincoln,AU,-34.73,135.87,61.07,71,95,10.71,overcast clouds
365,Kommunisticheskiy,RU,61.68,64.48,31.28,98,97,3.58,overcast clouds
366,Vitre,FR,48.12,-1.21,59.0,82,100,9.17,overcast clouds
367,Tagusao,PH,9.19,117.81,81.79,80,100,7.61,light rain
368,Hofn,IS,64.25,-15.21,38.05,74,0,13.0,clear sky
369,Orange Cove,US,36.62,-119.31,84.2,32,0,4.7,clear sky
370,Namatanai,PG,-3.67,152.43,84.79,70,96,2.17,moderate rain
371,Gazanjyk,TM,39.24,55.52,51.12,51,0,1.74,clear sky
372,Podor,MR,16.65,-14.96,91.17,19,21,9.51,few clouds
373,Basud,PH,14.06,122.96,79.16,90,100,4.63,heavy intensity rain
374,Abu Dhabi,AE,24.47,54.37,75.2,83,0,1.12,clear sky
375,San Lazaro,BZ,18.04,-88.66,74.44,93,1,2.48,light rain
376,Kamennomostskiy,RU,44.3,40.19,50.95,89,94,2.26,overcast clouds
377,Ahuimanu,US,21.44,-157.84,82.4,78,75,8.05,broken clouds
378,Harper,LR,4.38,-7.72,77.34,80,100,6.24,overcast clouds
379,Mocuba,MZ,-16.84,36.99,67.33,96,2,2.28,clear sky
380,Atar,MR,20.52,-13.05,84.02,26,0,7.25,clear sky
381,Kyren,RU,51.68,102.14,24.71,90,76,0.98,broken clouds
382,Nabire,ID,-3.37,135.48,86.54,60,100,4.59,overcast clouds
383,Sawakin,SD,19.11,37.33,80.42,64,0,8.16,clear sky
384,Kenora,CA,49.82,-94.43,30.2,50,75,5.82,broken clouds
385,Jiaojiang,CN,28.68,121.44,72.0,54,90,11.81,overcast clouds
386,Alugan,PH,12.22,125.48,86.02,67,30,9.42,scattered clouds
387,Geraldton,AU,-28.77,114.6,69.8,64,90,11.41,overcast clouds
388,Lagunas,PE,-5.23,-75.68,78.35,61,99,2.1,overcast clouds
389,Jatiroto,ID,-7.88,111.12,80.6,83,20,5.82,few clouds
390,Broome,US,42.25,-75.83,55.99,93,90,8.05,overcast clouds
391,Paamiut,GL,61.99,-49.67,41.59,67,100,29.33,overcast clouds
392,Boyolangu,ID,-8.12,111.89,85.71,60,73,2.51,broken clouds
393,Bandar-E Lengeh,IR,26.56,54.88,76.51,40,0,6.58,clear sky
394,Pandan,PH,14.05,124.17,79.11,89,100,9.8,overcast clouds
395,Antofagasta,CL,-23.65,-70.4,59.0,77,90,8.05,overcast clouds
396,Kirakira,SB,-10.45,161.92,83.88,76,46,10.47,moderate rain
397,Praia,CV,14.92,-23.51,80.6,65,63,4.7,broken clouds
398,Beyneu,KZ,45.32,55.2,52.7,35,0,11.92,clear sky
399,Margate,GB,51.38,1.39,55.0,66,100,4.0,overcast clouds
400,Machiques,VE,10.06,-72.55,77.09,77,99,2.91,light rain
401,Kamaishi,JP,39.27,141.88,55.4,76,20,2.24,few clouds
402,Fare,PF,-16.7,-151.02,79.86,78,26,17.07,scattered clouds
403,Constitucion,CL,-35.33,-72.42,54.64,62,85,13.09,overcast clouds
404,Henties Bay,NA,-22.12,14.28,55.99,89,1,1.01,clear sky
405,Longyearbyen,SJ,78.22,15.64,28.4,63,75,13.87,broken clouds
406,Nalut,LY,30.33,10.85,55.65,72,0,15.82,clear sky
407,Ulladulla,AU,-35.35,150.47,64.4,63,75,10.29,broken clouds
408,Gao,ML,16.64,1.64,88.11,16,0,6.78,clear sky
409,Belmonte,BR,-15.86,-38.88,73.4,83,75,3.36,broken clouds
410,Vallenar,CL,-28.57,-70.76,61.68,41,0,3.69,clear sky
411,Chimore,BO,-16.98,-65.13,76.82,77,76,0.13,light rain
412,Zhanaozen,KZ,43.3,52.8,53.55,93,0,8.52,clear sky
413,Kavieng,PG,-2.57,150.8,83.84,70,99,3.06,light rain
414,Kuryk,KZ,43.2,51.65,59.31,90,43,9.4,scattered clouds
415,La Asuncion,VE,11.03,-63.86,84.2,74,0,10.29,clear sky
416,Lagoa,PT,39.05,-27.98,63.5,68,0,28.3,light rain
417,Coahuayana,MX,18.73,-103.68,79.65,86,25,0.92,scattered clouds
418,Homer,US,59.64,-151.55,44.6,65,75,5.82,broken clouds
419,Sandwick,GB,60.0,-1.25,46.4,87,100,35.57,light rain
420,Krasnogvardeyskiy,RU,57.38,62.32,40.3,87,90,3.6,overcast clouds
421,Asau,RO,46.43,26.4,41.0,100,0,3.83,clear sky
422,Medea,DZ,36.26,2.75,53.6,93,20,7.18,few clouds
423,Tommot,RU,58.96,126.29,30.04,97,100,7.47,overcast clouds
424,Helena,US,46.59,-112.04,39.2,86,90,3.36,overcast clouds
425,Pervomayskoye,RU,43.92,46.71,62.08,70,79,14.65,broken clouds
426,Along,IN,28.17,94.77,71.8,83,60,0.54,broken clouds
427,Padang,ID,-0.95,100.35,86.07,56,59,2.37,broken clouds
428,Beringovskiy,RU,63.05,179.32,39.74,86,99,11.95,overcast clouds
429,Osorio,BR,-29.89,-50.27,73.0,68,1,1.01,clear sky
430,Tuatapere,NZ,-46.13,167.68,53.01,69,77,15.01,broken clouds
431,Lucea,JM,18.45,-78.17,78.8,83,75,3.36,thunderstorm
432,Ixtapa,MX,20.7,-105.2,84.99,83,40,6.93,scattered clouds
433,Marsh Harbour,BS,26.54,-77.06,80.71,76,100,20.51,overcast clouds
434,Catia La Mar,VE,10.6,-67.03,81.25,70,0,6.08,clear sky
435,Xining,CN,36.62,101.77,40.77,59,18,2.1,few clouds
436,Sobolevo,RU,54.43,31.9,36.12,89,4,13.13,clear sky
437,Nordhausen,DE,51.52,10.8,41.0,99,100,4.74,overcast clouds
438,Xunchang,CN,28.45,104.72,55.98,93,100,2.37,light rain
439,Puerto Escondido,MX,15.85,-97.07,84.2,66,75,3.36,broken clouds
440,Kautokeino,NO,69.01,23.04,23.22,92,0,3.85,clear sky
441,Wellsford,NZ,-36.28,174.52,68.0,74,100,5.01,overcast clouds
442,Piacabucu,BR,-10.41,-36.43,75.22,82,11,11.18,few clouds
443,Dalvik,IS,65.97,-18.53,30.2,92,75,3.36,broken clouds
444,Alice Springs,AU,-23.7,133.88,78.8,47,40,8.05,scattered clouds
445,Kholuy,RU,56.58,41.87,34.16,95,95,11.92,moderate rain
446,Mount Gambier,AU,-37.83,140.77,57.2,67,90,5.82,overcast clouds
447,Putina,PE,-15.47,-69.43,45.39,68,3,4.72,clear sky
448,Pilar,BR,-9.6,-35.96,71.6,94,20,4.7,few clouds
449,Sitka,US,57.05,-135.33,44.6,81,75,9.17,light rain
450,Kudahuvadhoo,MV,2.67,72.89,82.0,78,72,12.48,broken clouds
451,Mokhsogollokh,RU,61.47,128.92,21.96,96,100,4.47,overcast clouds
452,Xichang,CN,27.9,102.26,55.08,79,95,1.32,light rain
453,Hirara,JP,24.8,125.28,82.4,74,75,17.22,broken clouds
454,Vegreville,CA,53.5,-112.05,24.03,95,99,4.27,overcast clouds
455,Drumheller,CA,51.46,-112.71,26.01,50,100,0.94,overcast clouds
456,Nadym,RU,65.53,72.52,24.55,98,71,0.76,broken clouds
457,Northam,GB,51.03,-4.22,57.99,96,100,11.99,overcast clouds
458,Aden,YE,12.78,45.04,82.8,58,0,2.42,clear sky
459,Porbandar,IN,21.64,69.61,83.25,78,4,6.58,clear sky
460,Mournies,GR,35.48,24.01,62.6,100,75,5.82,broken clouds
461,Waingapu,ID,-9.66,120.26,87.22,58,0,8.14,clear sky
462,Megion,RU,61.03,76.11,32.0,99,90,6.71,overcast clouds
463,Road Town,VG,18.42,-64.62,81.0,84,41,1.99,scattered clouds
464,Burnie,AU,-41.07,145.92,59.0,65,2,10.0,clear sky
465,Ginda,IN,30.69,78.49,62.6,88,0,4.29,mist
466,Flinders,AU,-34.58,150.86,68.0,67,82,3.0,broken clouds
467,Vao,NC,-22.67,167.48,73.09,77,28,20.22,scattered clouds
468,Ingham,US,42.6,-84.38,39.99,93,90,5.32,light intensity drizzle
469,Mayumba,GA,-3.43,10.66,77.0,87,100,5.82,overcast clouds
470,Bambamarca,PE,-6.68,-78.53,54.66,77,77,0.83,light rain
471,Ukiah,US,39.15,-123.21,82.4,28,1,2.13,clear sky
472,Vila,PT,42.03,-8.16,55.99,95,85,5.99,overcast clouds
473,Amalapuram,IN,16.58,82.02,76.12,95,100,4.32,moderate rain
474,Peci,BA,44.63,16.79,37.4,100,0,4.7,clear sky
475,Shirokiy,RU,49.76,129.52,41.36,66,100,12.17,overcast clouds
476,Nongan,CN,44.38,125.17,55.4,58,0,15.66,clear sky
477,Cherskiy,RU,68.75,161.3,21.99,94,49,4.41,scattered clouds
478,Buala,SB,-8.14,159.59,85.46,70,89,2.75,light rain
479,Koumac,NC,-20.57,164.28,77.22,58,1,8.9,clear sky
480,Chardara,KZ,41.25,67.97,54.75,40,0,1.63,clear sky
481,Ontario,US,34.06,-117.65,78.8,47,20,8.05,few clouds
482,Lusambo,CD,-4.97,23.45,70.65,96,85,2.01,overcast clouds
483,Umm Lajj,SA,25.02,37.27,81.45,41,0,7.67,clear sky
484,Siddhapur,IN,23.92,72.38,81.39,75,22,3.49,few clouds
485,Jieshi,CN,22.81,115.83,73.99,71,0,1.99,clear sky
486,Tromso,NO,69.65,18.96,23.0,92,0,5.82,clear sky
487,Alofi,NU,-19.06,-169.92,78.8,69,17,16.11,few clouds
488,Ulaangom,MN,49.98,92.07,29.61,79,34,1.88,scattered clouds
489,Palompon,PH,11.05,124.38,84.33,74,100,8.63,overcast clouds
490,Maragogi,BR,-9.01,-35.22,75.15,79,19,9.1,few clouds
491,Dharur,IN,18.82,76.12,72.55,90,100,4.94,overcast clouds
492,Morondava,MG,-20.28,44.28,72.19,74,0,7.07,clear sky
493,Jever,DE,53.58,7.9,44.6,87,75,5.82,broken clouds
494,Albania,AL,41.0,20.0,46.4,93,20,4.05,few clouds
495,Yar-Sale,RU,66.83,70.83,16.86,96,0,3.58,clear sky
496,Ust-Koksa,RU,50.27,85.61,32.07,79,38,1.39,scattered clouds
497,Barcelos,PT,41.54,-8.62,62.6,100,90,9.17,mist
498,Cerqueira Cesar,BR,-23.04,-49.17,65.17,96,96,6.71,overcast clouds
499,Coquimbo,CL,-29.95,-71.34,55.4,82,0,4.7,clear sky
500,Vershino-Darasunskiy,RU,52.35,115.52,35.37,84,100,2.64,overcast clouds
501,Sturgeon Falls,CA,46.36,-79.93,42.01,65,90,5.82,overcast clouds
502,Nishihara,JP,26.18,127.76,84.2,74,75,16.11,broken clouds
503,Pafos,CY,34.77,32.42,66.2,72,94,3.36,overcast clouds
504,Alta Floresta,BR,-9.88,-56.09,71.56,96,94,3.0,overcast clouds
505,Esil,KZ,51.96,66.4,45.63,73,0,10.13,clear sky
506,Cayenne,GF,4.93,-52.33,80.6,83,45,4.7,scattered clouds
507,Corinth,GR,37.94,22.96,60.01,71,70,4.79,broken clouds
508,Noshiro,JP,40.2,140.02,46.4,100,75,2.24,fog
509,Kununurra,AU,-15.77,128.73,93.2,46,32,8.05,scattered clouds
510,Oranjestad,AW,12.52,-70.03,84.2,79,20,12.75,few clouds
511,Poreba,PL,50.49,19.34,39.99,100,0,3.36,mist
512,Nortelandia,BR,-14.45,-56.8,73.11,84,100,2.8,overcast clouds
513,Naryan-Mar,RU,67.67,53.09,24.76,97,98,3.71,overcast clouds
514,Tocopilla,CL,-22.09,-70.2,61.45,60,34,7.34,scattered clouds
515,Reconquista,AR,-29.15,-59.65,78.6,61,0,7.63,clear sky
516,Vila Franca Do Campo,PT,37.72,-25.43,60.8,72,20,10.29,few clouds
517,Gimli,CA,50.63,-96.99,30.99,98,1,7.76,clear sky
518,Tilichiki,RU,60.47,166.1,37.71,99,100,2.82,light rain
519,Kiunga,PG,-6.12,141.29,86.16,68,100,2.19,overcast clouds
520,Khorixas,NA,-20.37,14.97,62.8,30,1,6.85,clear sky
521,Almaznyy,RU,48.04,40.05,44.6,81,0,6.71,clear sky
522,Dasoguz,TM,41.84,59.97,44.6,39,0,4.0,clear sky
523,Mier,MX,26.43,-99.15,87.8,52,1,5.82,clear sky
524,Deputatskiy,RU,69.3,139.9,11.75,96,98,3.51,overcast clouds
525,Radomsko,PL,51.07,19.44,39.0,88,3,4.65,clear sky
526,Rayon,MX,19.14,-99.58,57.2,76,40,9.17,scattered clouds
527,Madinat Sittah Uktubar,EG,29.82,31.05,73.4,88,0,11.41,clear sky
528,Tahta,EG,26.77,31.5,75.2,36,0,3.36,clear sky
529,Axim,GH,4.87,-2.24,77.18,88,62,7.81,broken clouds
530,Lucapa,AO,-8.42,20.74,64.51,94,0,1.34,clear sky
531,Auce,LV,56.46,22.9,37.0,89,52,1.99,broken clouds
532,Binzhou,CN,37.37,118.02,69.01,45,100,6.82,overcast clouds
533,Qesarya,IL,32.52,34.9,71.6,78,39,4.7,scattered clouds
534,Manaus,BR,-3.1,-60.02,80.6,74,99,2.24,overcast clouds
535,Bakani,IN,24.28,76.23,78.19,54,72,2.89,broken clouds
536,Lompoc,US,34.64,-120.46,61.0,87,75,6.93,broken clouds
537,Nelson Bay,AU,-32.72,152.15,68.0,77,40,12.75,scattered clouds
538,Puerto El Triunfo,SV,13.28,-88.55,80.6,88,40,2.24,moderate rain
539,Kashi,CN,39.45,75.98,50.0,34,0,11.18,clear sky
540,Fort Morgan,US,40.25,-103.8,48.2,40,1,10.29,clear sky
541,Aquiraz,BR,-3.9,-38.39,80.6,74,40,12.75,scattered clouds
542,Hovd,MN,48.01,91.64,26.73,81,9,0.94,clear sky
543,Morelia,MX,19.7,-101.18,68.0,68,40,9.17,scattered clouds
544,Cancun,MX,21.17,-86.85,77.0,94,5,5.82,clear sky
545,San Clemente,US,33.43,-117.61,68.0,87,14,2.19,few clouds
546,Prince Rupert,CA,54.32,-130.32,48.2,70,90,8.05,overcast clouds
547,Horta,PT,38.53,-28.63,63.57,68,35,25.21,light rain
548,Saint Anthony,US,45.02,-93.22,34.0,80,90,2.89,overcast clouds
549,Port Hardy,CA,50.7,-127.42,50.0,87,75,5.82,broken clouds
550,Shumskiy,RU,54.83,99.13,30.06,79,100,4.27,overcast clouds
551,Tankhoy,RU,51.55,105.13,28.18,90,100,12.53,overcast clouds
552,Araouane,ML,18.9,-3.53,84.88,14,0,8.97,clear sky
553,Jalu,LY,29.03,21.55,69.15,64,0,12.68,clear sky
554,Porto Seguro,BR,-16.45,-39.06,73.4,83,75,3.36,heavy intensity rain
555,Amapa,BR,1.0,-52.0,75.63,73,100,4.07,overcast clouds
556,Metkovic,HR,43.05,17.65,39.2,86,3,1.12,clear sky
557,Saint-Georges,GD,12.06,-61.75,82.4,83,20,5.82,few clouds
558,Bheramara,BD,24.02,88.99,80.76,66,1,5.88,clear sky
559,Savalou,BJ,7.93,1.98,73.99,96,100,3.71,overcast clouds
560,Dombarovskiy,RU,50.76,59.54,48.33,48,91,10.49,overcast clouds
561,Tutoia,BR,-2.76,-42.27,80.15,77,2,13.38,clear sky
562,Senneterre,CA,48.38,-77.23,30.2,92,20,3.36,few clouds
563,Matamoros,MX,25.53,-103.25,87.8,15,5,6.15,clear sky
564,Deniliquin,AU,-35.53,144.97,67.96,44,0,4.65,clear sky
565,Amga,RU,60.9,131.96,18.54,91,100,5.17,overcast clouds
566,Egvekinot,RU,66.32,-179.17,28.09,99,25,4.21,scattered clouds
567,Kutum,SD,14.2,24.67,73.33,21,12,8.79,few clouds
568,Erzin,TR,36.96,36.2,71.01,75,81,1.01,broken clouds
569,Meulaboh,ID,4.14,96.13,82.92,68,0,3.29,clear sky
570,Pontiac,US,42.64,-83.29,42.01,86,90,3.36,light rain
571,Atherton,GB,53.52,-2.49,53.01,75,100,5.99,light rain
572,Eureka,US,40.8,-124.16,55.99,89,4,1.01,clear sky
573,Hun,LY,29.13,15.95,61.21,71,0,5.46,clear sky
574,Uvira,CD,-3.41,29.15,73.87,61,100,4.83,light rain
575,Gobabis,NA,-22.45,18.97,66.27,25,9,13.47,clear sky
576,Manjeshwar,IN,12.72,74.89,77.0,94,75,3.36,mist
577,Pindiga,NG,9.98,10.93,72.14,93,64,3.58,broken clouds
578,Muravlenko,RU,63.79,74.52,24.78,99,73,2.01,broken clouds
579,Ca Mau,VN,9.18,105.15,83.77,76,92,5.68,overcast clouds
580,Cairo,EG,30.06,31.25,73.4,88,2,11.41,clear sky
581,Champerico,GT,14.3,-91.92,71.01,92,97,1.99,overcast clouds
582,Zyryanovsk,KZ,49.74,84.27,32.67,83,11,0.67,few clouds
583,Laguna,US,38.42,-121.42,86.0,28,1,4.07,clear sky
584,Harer,ET,9.31,42.13,53.94,65,0,1.5,clear sky
585,Sandpoint,US,48.28,-116.55,52.0,71,90,3.36,moderate rain
586,Amazar,RU,53.86,120.88,31.59,93,100,6.31,overcast clouds
587,Bichena,ET,10.45,38.2,49.03,68,0,1.36,clear sky
588,Lasa,IT,46.62,10.7,46.99,50,100,0.74,overcast clouds
589,Parnu,EE,58.39,24.5,37.0,81,57,5.99,broken clouds
590,Makaryev,RU,57.88,43.81,34.52,90,79,8.66,moderate rain
591,Muisne,EC,0.6,-80.03,75.4,82,100,8.41,overcast clouds
592,Sorland,NO,67.67,12.69,39.45,66,96,2.84,overcast clouds
593,Yatou,CN,37.15,122.38,67.28,40,4,7.47,clear sky
594,Brae,GB,60.4,-1.35,46.4,87,100,35.57,light rain
595,Qeshm,IR,26.96,56.27,64.4,62,0,2.24,clear sky
596,Banda Aceh,ID,5.56,95.32,85.62,61,36,5.17,scattered clouds
597,Nanakuli,US,21.39,-158.15,84.2,66,1,11.41,moderate rain
598,Lauda-Konigshofen,DE,49.57,9.7,41.0,80,75,13.87,broken clouds
599,Ganta,LR,7.3,-8.53,67.89,98,16,0.56,few clouds
600,Radeberg,DE,51.12,13.92,41.0,93,100,4.7,overcast clouds
601,Santa Maria,BR,-29.68,-53.81,71.35,65,0,4.27,clear sky
602,Mnogovershinnyy,RU,53.94,139.92,32.4,85,9,19.19,clear sky
603,Bairiki,KI,1.33,172.98,86.0,70,75,10.29,broken clouds
604,Te Anau,NZ,-45.42,167.72,55.33,49,7,4.79,clear sky
605,San Francisco Menendez,SV,13.84,-90.02,75.36,84,92,2.64,overcast clouds
606,Salisbury,GB,51.07,-1.8,54.0,87,100,14.99,light rain
607,Sarlat-La-Caneda,FR,44.89,1.22,60.8,72,96,9.17,overcast clouds
608,Tim,RU,51.62,37.12,35.44,86,0,10.07,clear sky
609,Arman,RU,59.7,150.17,31.37,88,19,5.66,few clouds
610,Sri Aman,MY,1.24,111.46,82.4,83,20,4.7,few clouds
611,Tambopata,PE,-12.73,-69.18,72.59,96,67,1.32,moderate rain
612,Tazovskiy,RU,67.47,78.7,16.07,97,39,8.12,scattered clouds
613,Lavrentiya,RU,65.58,-171.0,35.35,77,2,5.26,clear sky
614,Khani,GE,41.96,42.96,62.6,88,90,8.05,overcast clouds
615,San Alberto,CO,7.76,-73.39,74.91,80,100,2.77,light rain
616,Andradas,BR,-22.07,-46.57,64.51,88,100,6.51,overcast clouds
617,Bafq,IR,31.61,55.41,51.21,38,0,3.62,clear sky
618,Yerofey Pavlovich,RU,53.97,121.97,29.97,93,100,9.75,overcast clouds
619,Council Bluffs,US,41.26,-95.86,39.2,83,20,8.05,few clouds
620,Talaya,RU,61.38,152.75,19.63,90,97,5.86,overcast clouds
621,San Francisco,US,37.77,-122.42,70.0,72,20,16.11,few clouds
622,Mizan Teferi,ET,6.98,35.58,59.7,88,2,2.73,clear sky
623,Paranaiba,BR,-19.68,-51.19,71.1,90,100,10.78,overcast clouds
624,Rawah,IQ,34.48,41.91,66.74,28,0,5.1,clear sky
625,Ossora,RU,59.24,163.07,41.02,80,100,5.91,overcast clouds
626,Morant Bay,JM,17.88,-76.41,80.6,83,40,8.05,scattered clouds
627,Itaqui,BR,-29.13,-56.55,75.06,56,0,7.45,clear sky
628,Jiblah,YE,13.92,44.15,56.88,42,0,3.0,clear sky
629,Grand Gaube,MU,-20.01,57.66,73.0,76,0,3.0,clear sky
630,Coihaique,CL,-45.58,-72.07,39.2,89,10,2.24,clear sky
631,Lata,PT,40.16,-8.33,63.0,93,100,1.01,overcast clouds
632,Praya,CV,14.92,-23.51,80.6,65,63,4.7,broken clouds
633,Mackay,AU,-21.15,149.2,84.99,51,75,12.75,broken clouds
634,Tangara,BR,-6.2,-35.8,77.0,83,40,3.36,scattered clouds
635,Kachiry,KZ,53.07,76.1,41.74,67,80,10.74,broken clouds
636,Chippewa Falls,US,44.94,-91.39,30.99,86,90,1.25,overcast clouds
637,Hambantota,LK,6.12,81.12,75.2,100,40,3.36,scattered clouds
638,Kanniyakumari,IN,8.08,77.57,80.06,79,64,16.4,broken clouds
639,Karaton,ID,-6.34,106.1,90.0,70,69,3.36,broken clouds
640,Affery,CI,6.32,-3.96,71.55,98,63,2.1,broken clouds
641,Conde,BR,-7.26,-34.91,73.4,88,20,4.7,few clouds
642,Gambo,CF,4.65,22.26,69.44,93,70,1.99,broken clouds
643,Sistranda,NO,63.73,8.83,37.4,86,40,8.05,scattered clouds
644,Gravdal,NO,68.12,13.5,38.61,70,100,6.2,overcast clouds
645,Chapada Dos Guimaraes,BR,-15.46,-55.75,84.2,58,89,5.82,overcast clouds
646,Yanji,CN,42.91,129.51,60.55,41,0,1.68,clear sky
647,Omboue,GA,-1.57,9.26,76.86,87,100,6.73,overcast clouds
648,Nivala,FI,63.92,24.97,26.01,94,58,5.01,broken clouds
649,Rozkishne,UA,48.51,39.3,41.5,82,0,6.4,clear sky
650,Kerman,IR,30.28,57.08,32.0,35,0,4.7,clear sky
651,Yerbogachen,RU,61.28,108.01,24.91,95,100,11.68,light snow
652,Gedo,ET,9.02,37.45,45.99,85,0,2.82,clear sky
653,San-Pedro,CI,4.75,-6.64,75.69,86,16,6.24,few clouds
654,Sadri,IN,25.18,73.43,78.85,72,32,1.43,light rain
655,Sherlovaya Gora,RU,50.57,116.25,36.86,76,99,2.3,overcast clouds
656,Kloulklubed,PW,7.04,134.26,84.2,79,75,5.82,broken clouds
657,Redondela,ES,42.28,-8.61,62.01,100,90,10.29,overcast clouds
658,Kompaniyivka,UA,48.25,32.21,41.32,87,0,6.71,clear sky
659,Svetlyy,RU,54.67,20.13,42.8,93,75,8.95,light rain
660,Sept-Iles,CA,50.2,-66.38,41.0,100,90,4.7,moderate rain
661,Krasnyy Luch,UA,48.14,38.94,40.08,87,0,5.61,clear sky
662,Temeni,GR,38.23,22.12,52.0,92,34,7.23,scattered clouds
663,Mariel,CU,22.99,-82.75,73.4,100,75,8.05,light rain
664,Poronaysk,RU,49.22,143.12,41.43,59,0,2.93,clear sky
665,Kushmurun,KZ,52.45,64.63,45.75,55,82,10.92,broken clouds
666,Seoul,KR,37.57,126.98,60.8,67,1,0.94,clear sky
667,Kitimat,CA,54.05,-128.65,46.0,90,73,3.42,light rain
668,Curuguaty,PY,-24.47,-55.69,73.87,71,1,3.67,clear sky
669,Sakaiminato,JP,35.55,133.23,64.4,72,20,2.24,few clouds
670,Ubinskoye,RU,55.31,79.68,38.95,80,100,12.03,overcast clouds
671,Ugoofaaru,MV,5.67,73.0,82.15,77,63,12.64,broken clouds
672,Sao Filipe,CV,14.9,-24.5,82.08,72,31,1.66,scattered clouds
673,Lamar,US,33.67,-95.58,59.0,87,1,4.7,clear sky
674,Fallon,US,39.47,-118.78,73.4,20,20,5.82,few clouds
675,Tarko-Sale,RU,64.92,77.78,24.31,98,72,7.4,broken clouds
676,Kathmandu,NP,27.72,85.32,66.2,93,75,3.36,mist
677,Sibolga,ID,1.74,98.78,85.12,59,46,0.09,heavy intensity rain
678,Carauari,BR,-4.88,-66.9,74.44,84,6,0.87,clear sky
679,Conceicao Da Barra,BR,-18.59,-39.73,73.8,83,98,7.54,overcast clouds
680,Manggar,ID,-2.88,108.27,84.4,69,72,6.04,broken clouds
681,Mastic,US,40.8,-72.84,57.99,87,1,7.61,clear sky
682,Stirling,GB,56.12,-3.94,50.0,95,100,3.53,light rain
683,Biograd Na Moru,HR,43.94,15.45,42.8,100,0,1.12,clear sky
684,Trincomalee,LK,8.57,81.23,81.3,75,88,19.13,overcast clouds
685,Jiuquan,CN,39.74,98.52,56.97,31,0,30.09,clear sky
686,Farafangana,MG,-22.82,47.83,70.34,86,37,7.56,scattered clouds
687,Uvalde,US,29.37,-99.77,84.2,45,1,6.93,clear sky
688,Binga,ZW,-17.62,27.34,73.72,33,0,2.89,clear sky
689,Sena Madureira,BR,-9.07,-68.66,71.94,94,87,0.54,light rain
690,Vestmannaeyjar,IS,63.44,-20.27,39.54,78,58,3.15,broken clouds
691,Ous,RU,60.91,61.52,30.31,98,25,4.52,scattered clouds
692,Richards Bay,ZA,-28.78,32.04,69.4,93,38,1.79,scattered clouds
693,Mastic Beach,US,40.77,-72.85,57.99,87,1,7.54,clear sky
694,Omemee,CA,44.3,-78.56,42.8,100,90,5.82,overcast clouds
695,Si Satchanalai,TH,17.52,99.76,73.4,94,40,5.82,scattered clouds
696,Namwala,ZM,-15.75,26.44,67.69,25,0,4.47,clear sky
697,Florianopolis,BR,-27.61,-48.5,73.4,83,75,14.99,broken clouds
698,Honiara,SB,-9.43,159.95,86.0,79,40,9.17,shower rain
699,Shimoda,JP,34.67,138.95,66.2,59,75,20.8,broken clouds
700,Kokkola,FI,63.84,23.13,36.0,100,92,2.24,light shower snow
701,San Jose,US,37.34,-121.89,75.99,50,20,13.87,smoke
702,Ambilobe,MG,-13.2,49.05,71.78,68,4,2.33,clear sky
703,Teeli,RU,51.03,90.23,26.15,79,100,1.36,overcast clouds
704,San Quintin,MX,30.48,-115.95,68.99,80,0,15.3,clear sky
